cell,formula,cached_value
B788,,	110 HDPE 90 Deg Bend ( TRADE WASTE )
C788,,ea
D788,,20
E788,,10
F788,=E788*D788,200
B789,,	110 HDPE X 45 DEG (TRADE WASTE )
C789,,ea
D789,,15
E789,,5.16
F789,=E789*D789,77.4
B790,,	JUNCTION 110 HDPE X 45 DEG
C790,,ea
D790,,22
E790,,8.35
F790,=E790*D790,183.7
B791,,100 HDPE (TRADE WASTE DRAIN )
C791,,m
D791,,31
E791,,10
F791,=E791*D791,310
B792,,JUNCTION 100 HDPE X 45 DEG
C792,,ea
D792,,1
E792,,4
F792,=E792*D792,4
B793,,110 HDPE  X 100 HDPE REDUCER
C793,,ea
D793,,2
E793,,15
F793,=E793*D793,30
B794,,100 HDPE 90 Deg Bend ( TRADE WASTE )
C794,,ea
D794,,11
E794,,8
F794,=E794*D794,88
B795,,	100 HDPE X 45 DEG (TRADE WASTE )
C795,,ea
D795,,4
E795,,5.16
F795,=E795*D795,20.64
B796,,	65 HDPE (TRADE WASTE DRAIN )
C796,,m
D796,,12
E796,,8
F796,=E796*D796,96
B797,,	65 HDPE X 45 DEG (TRADE WASTE )
C797,,ea
D797,,3
E797,,4
F797,=E797*D797,12
B798,,	65 HDPE X 90 DEG (TRADE WASTE )
C798,,ea
D798,,1
E798,,5
F798,=E798*D798,5
B799,,	50 HDPE (TRADE WASTE DRAIN )
C799,,ea
D799,,12
E799,,7
F799,=E799*D799,84
B800,,	50 HDPE X 90 DEG (TRADE WASTE )
C800,,ea
D800,,3
E800,,4
F800,=E800*D800,12
B801,,	BUCKEY TRAP /SILT TRAP
C801,,ea
D801,,9
E801,,100
F801,=E801*D801,900
B802,,IOS TRADE WASTE 
C802,,ea
D802,,15
E802,,80
F802,=E802*D802,1200
B804,,STORMWATER DRAINAGE
B805,,Description
B808,,PIPE 600MM - RIBBED
C808,,m
E808,,165.6
F808,=E808*D808,0
B809,,PIPE 450MM - RIBBED
C809,,m
E809,,89.69999999999999
F809,=E809*D809,0
B810,,PIPE 375MM - RIBBED BLACK MAX 
C810,,m
E810,,66.24
F810,=E810*D810,0
B811,,PIPE 300MM - RIBBED BLACK MAX 
C811,,m
E811,,0
F811,=E811*D811,0
B812,,PIPE DWV SN8 PVC S/WELD  375MM
C812,,m
E812,,85.10459999999999
F812,=E812*D812,0
B813,,PIPE DWV SN8 PVC S/WELD  300MM
C813,,m
E813,,84.17999999999999
F813,=E813*D813,0
B814,,PIPE DWV SN4 PVC S/WELD  300MM
C814,,m
E814,,68.77
F814,=E814*D814,0
B815,,PIPE SW H/D PVC S/WELD  300MM
C815,,m
E815,,55.199999999999996
F815,=E815*D815,0
B816,,PIPE DWV SN8 PVC S/WELD  225MM
C816,,m
D816,,168
E816,,55.199999999999996
F816,=E816*D816,9273.599999999999
B817,,PIPE DWV SN4 PVC S/WELD  225MM
C817,,m
E817,,42.779999999999994
F817,=E817*D817,0
B818,,PIPE SW H/D PVC S/WELD  225MM
C818,,m
E818,,32.66
F818,=E818*D818,0
B819,,PIPE DWV SN8 PVC S/WELD  150MM
C819,,m
E819,,19.549999999999997
F819,=E819*D819,0
B820,,PIPE DWV SN4 PVC S/WELD  150MM
C820,,m
E820,,16.099999999999998
F820,=E820*D820,0
B821,,PIPE DWV SN8 PVC S/WELD  150MM - Suspended
C821,,m
E821,,19.549999999999997
F821,=E821*D821,0
B822,,PIPE DWV SN4 PVC S/WELD  150MM
C822,,m
D822,,8
E822,,16.56
F822,=E822*D822,132.48
B823,,PIPE DWV SN8 PVC S/WELD  100MM
C823,,m
D823,,41
E823,=(2415.3/(83*6))*1.38,6.6930000000000005
F823,=E823*D823,274.413
B824,,PIPE DWV SN4 PVC S/WELD  100MM
C824,,m
E824,,6.8999999999999995
F824,=E824*D824,0
B825,,PIPE DWV SN8 PVC S/WELD  50MM
C825,,m
E825,=(2415.3/(83*6))*1.38,6.6930000000000005
F825,=E825*D825,0
E826,,0
F826,=E826*D826,0
B827,,DWV Grade Option
E827,,0
F827,=E827*D827,0
C828,,ea
E828,,0
F828,=E828*D828,0
B829,,600*225 Ribbed Saddle
C829,,ea
E829,,676.1999999999999
F829,=E829*D829,0
B830,,600*45Deg RIBBED Bend
C830,,ea
E830,,896.9999999999999
F830,=E830*D830,0
B831,,600*450 Ribbed Reducer
C831,,ea
E831,,1517.9999999999998
F831,=E831*D831,0
B832,,450*375 Ribbed*PVC Reducer
C832,,ea
E832,,634.8
F832,=E832*D832,0
B833,,450 45 Deg ribbed Bend
C833,,ea
E833,,800.4
F833,=E833*D833,0
B834,,450 * 225 Ribbed Saddle
C834,,ea
E834,,441.59999999999997
F834,=E834*D834,0
B835,,375mm X 45Deg Junction
C835,,ea
E835,,579.5999999999999
F835,=E835*D835,0
B836,,375X300X45D PVC JUNCTION
C836,,ea
E836,,776.0981999999999
F836,=E836*D836,0
B837,,375X225X45D PVC JUNCTION
C837,,ea
E837,,777.4781999999999
F837,=E837*D837,0
B838,,375MM X 300MM Reducer
C838,,ea
E838,,524.4
F838,=E838*D838,0
B839,,375MM X 225MM Reducer
C839,,ea
E839,,496.79999999999995
F839,=E839*D839,0
B840,,375MM X 90Deg Bend
C840,,ea
E840,,745.1999999999999
F840,=E840*D840,0
B841,,375MM X 45Deg Bend
C841,,ea
E841,,621
F841,=E841*D841,0
B842,,300MM * 45D PVC JUNCTION
C842,,ea
E842,,496.79999999999995
F842,=E842*D842,0
B843,,300X225X45D PVC JUNCTION
C843,,ea
E843,,441.59999999999997
F843,=E843*D843,0
B844,,300MM X 225MM Reducer
C844,,ea
E844,,262.2
F844,=E844*D844,0
B845,,300MM X 90Deg Bend
C845,,ea
E845,,345
F845,=E845*D845,0
B846,,300MM X 45Deg Bend
C846,,ea
E846,,262.2
F846,=E846*D846,0
B847,,300MM X 150 Junction
C847,,ea
E847,,455.4
F847,=E847*D847,0
B848,,225MM * 45D PVC JUNCTION
C848,,ea
E848,,117.645
F848,=E848*D848,0
B849,,225X150X45D PVC JUNCTION
C849,,ea
E849,,289.79999999999995
F849,=E849*D849,0
B850,,225MM X 90Deg Bend
C850,,ea
D850,,74
E850,,85.55999999999999
F850,=E850*D850,6331.439999999999
B851,,225MM X 45Deg Bend
C851,,ea
D851,,3
E851,,84.17999999999999
F851,=E851*D851,252.53999999999996
B852,,225MM X 150MM Reducer
C852,,ea
E852,,62.099999999999994
F852,=E852*D852,0
B853,,150 PVC DWV 45Deg Junct
C853,,ea
E853,,24.839999999999996
F853,=E853*D853,0
B854,,150MM X 90Deg Bend
C854,,ea
D854,,3
E854,,22.08
F854,=E854*D854,66.24
B855,,150MM X 45Deg Bend
C855,,ea
E855,,16.56
F855,=E855*D855,0
B856,,150X100X45D PVC JUNCTION
C856,,ea
E856,,22.08
F856,=E856*D856,0
B857,,PVC PIPE REDUCER 150X 100 mm
C857,,ea
E857,,22.08
F857,=E857*D857,0
B858,,100MM * 45D PVC JUNCTION 
C858,,ea
D858,,2
E858,,6.486
F858,=E858*D858,12.972
B859,,100X50 X45D PVC JUNCTION
C859,,ea
E859,,22.08
F859,=E859*D859,0
B860,,PVC PIPE REDUCER 100X 50 mm
C860,,ea
E860,,22.08
F860,=E860*D860,0
B861,,100MM X 90Deg Bend
C861,,ea
D861,,8
E861,,16.56
F861,=E861*D861,132.48
B862,,100MM X 45Deg Bend
C862,,ea
D862,,8
E862,,16.56
F862,=E862*D862,132.48
B863,,50 PVC X 45D PVC JUNCTION
C863,,ea
E863,,19.32
F863,=E863*D863,0
B864,,50MM X 90Deg  PVC Bend
C864,,ea
E864,,0.8969999999999999
F864,=E864*D864,0
B865,,50MM X 45Deg  PVC Bend
C865,,ea
E865,,0.8969999999999999
F865,=E865*D865,0
E866,,0
F866,=E866*D866,0
E867,,0
F867,=E867*D867,0
B868,,150mm PVC 10mm nut hanging clip
C868,,ea
E868,,2.622
F868,=E868*D868,0
B869,,10mm Zinc Threaded Rod
C869,,m
E869,,2.76
F869,=E869*D869,0
B870,,Glue - Blue - 4Ltr
C870,,ea
E870,,36.431999999999995
F870,=E870*D870,0
B871,,Primer - Red - 4Ltr
C871,,ea
E871,,31.74
F871,=E871*D871,0
E872,,0
F872,=E872*D872,0
B873,,SW_RRJ (RIBBED) Fittings
E873,,0
F873,=E873*D873,0
E874,,0
F874,=E874*D874,0
B875,,375MM X 45Deg  Bend
C875,,ea
E875,,362.1396
F875,=E875*D875,0
B876,,DN 375 X DN150 45 DEG BLACKMAX REDUCING JUNCTION (PVC FAB)
C876,,ea
E876,,827.9999999999999
F876,=E876*D876,0
B877,,DN375 x dn225 BlackMax® Reducing Adaptor FF RRJ x DWV SWJ (PVC Fab)
C877,,ea
E877,,552
F877,=E877*D877,0
E878,,0
F878,=E878*D878,0
B879,,DN 300 X DN150 45 DEG BLACKMAX REDUCING JUNCTION (PVC FAB)
C879,,ea
E879,,690
F879,=E879*D879,0
B880,,DN300 BLACK MAX 45 DEG BEND 
C880,,ea
E880,,413.99999999999994
F880,=E880*D880,0
B881,,DN300 x dn225 BlackMax® Reducing Adaptor FF RRJ x DWV SWJ (PVC Fab)
C881,,ea
E881,,413.99999999999994
F881,=E881*D881,0
B882,,DN300 BLACK MAX 45 DEG BEND 
C882,,ea
E882,,413.99999999999994
F882,=E882*D882,0
B883,,SW IOS 
C883,,ea
D883,,10
E883,,80
F883,=E883*D883,800
B884,,SWGP 1 300 x300 x450 
C884,,ea
D884,,1
E884,=89.62+37.92,127.54
F884,=E884*D884,127.54
B885,,SWGP 2 600x600 x600 
C885,,ea
D885,,1
E885,=228+147,375
F885,=E885*D885,375
B886,,SWGP 4  450x450x600
C886,,ea
D886,,15
E886,=166+84,250
F886,=E886*D886,3750
B887,,BTGP FOX ENVIRONMENTAL PT600/100
C887,,ea
D887,,1
E887,,1500
F887,=E887*D887,1500
B888,,150mm Cap 
C888,,ea
E888,,20.7
F888,=E888*D888,0
B889,,	150mm expansion coupler
C889,,ea
E889,,110.39999999999999
F889,=E889*D889,0
B890,,	450X450 GRATED SW GULLY
C890,,ea
D890,,4
E890,,180
F890,=E890*D890,720
B893,,FITOFF
B895,,Fit-Off Material; Ground & First Floor -
C895,,ea
D895,,4
E895,,1800
F895,=E895*D895,7200
B896,,Fit-Off Material; Ground & First Floor -
C896,,ea
D896,,2
E896,,1801
F896,=E896*D896,3602
C900,,SUB TOTALS
F901,=SUM(F15:F900),562924.6577471126
E904,,Contingency
F904,,1.15
E905,,Deliveries
F905,,3650
C907,,TOTALS
F908,=F901*F904+F905,651013.3564091794
B914,,Excavation/Quarry/Misc/ Takeoff.
C915,,Qty
D915,,Unit
B916,,Avrg Trench = .900D*.450W
C916,=C920,1192
D916,,m
B917,,L/M Of Asphalt Reinstate
C917,,0
D917,,m
B918,,M2 Of Asphalt Reinstate
C918,,0
D918,,m2
B919,,L/M Of CBR Reinstate
C919,,0
D919,,m
B920,,L/M of Inground Pipe (Average Depth)
C920,=SUM(D173:D177)+SUM(D360:D370)+D715+D728+D730+SUM(D808:D825)+D787,1192
D920,,m
B921,,L/M of Inground Pipe (Deeper Than Average Depth)
D921,,m
B922,,Avergage of trtenches 'Shared'…. Shared trench Factor
C922,,0.1
D922,,m
B923,,SEWER / SW / TW - InGrnd
D923,,m
E923,=C923/(C920+C921),0
B924,,WAT / FIRE - InGrnd
D924,,m
E924,=C924/(C920+C921),0
B925,,SPK - InGrnd
D925,,m
E925,=C925/(C920+C921),0
C928,,D
D928,,W
E928,,L
F928,,Spoil/Compact Factor;
G928,,Shared Trench Factor
H928,,Total m3 - EXCAVATED
I928,,"Total M3 - Bed, Pipe, Cover reduction"
J928,,Total M3 - Backfill Req (Less Bed&Pipe)
K928,,Total M3 - Spoil - REMOVE
L928,,TCS Load - Haulage & dump rate only
B929,=B920,L/M of Inground Pipe (Average Depth)
C929,,0.95
D929,,0.6
E929,=C920,1192
F929,,1.3
G929,=C922,0.1
H929,=(C929*D929*E929)*F929-(C929*D929*E929*G929),815.328
B930,=B921,L/M of Inground Pipe (Deeper Than Average Depth)
C930,,1.1
D930,,0.5
E930,=C921,0
F930,,1.3
G930,,0
H930,=(C930*D930*E930)*F930,0
B931,,"L/M of Bed, Pipe, Cover material reduction (Average Depth)"
C931,,0.35
D931,=D929,0.6
E931,=E929,1192
F931,,0
G931,=C922,0.1
I931,=(C931*D931*E931)-(C931*D931*E931*G931),225.28799999999998
B932,,"L/M of Bed, Pipe, Cover material reduction (Deeper Than Average Depth)"
C932,,0.2
D932,=D930,0.5
E932,=E930,0
F932,,0
G932,=G930,0
I932,=(C932*D932*E932)-(C932*D932*E932*G932),0
B933,,L/M of BACKFILL required (Average Depth)
C933,=C929,0.95
D933,=D929,0.6
E933,=E929,1192
F933,,1.3
G933,=C922,0.1
J933,=(C933*D933*E933*F933)-(C933*D933*E933*G933)-I931,590.04
B934,,L/M of BACKFILL required (Deeper Than Average Depth)
C934,=C930,1.1
D934,=D930,0.5
E934,=E930,0
F934,,1.3
G934,=G930,0
J934,=(C934*D934*E934*F934)-(C934*D934*E934*G934)-I932,0
K935,,QTY
L935,,Rate
M935,,Total
H936,=SUM(H929:H935),815.328
I936,=SUM(I929:I935),225.28799999999998
J936,=SUM(J929:J935),590.04
K936,=H936-J936,225.288
L936,,15
M936,=K936*L936,3379.32
B942,,Thrust Block Concrete
C942,,m3/TB
D942,,Qty
E942,,Total m3
F942,,Contingency
G942,,Total m3
H942,,Total Cost
C943,,0.1
E943,=D943*C943,0
F943,,1.1
G943,=E943*F943,0
H943,=G943*E968,0
B946,,Quarry & Concrete Product
M947,,1.05
B948,,Description
C948,,Unit/LM
D948,,Unit
E948,,Rate
F948,,Rate/LM
I948,,QTY
J948,,Shared Trench Factor
K948,,Total Req.
L948,,Total
M948,,Contingency
N948,,TOTAL
O948,,Drainage Use
P948,,Fire/WAT Use
Q948,,SPK Use
B949,,5-7mm Stone
C949,,0.203
D949,,Ton
E949,=E961,62
F949,=E949*C949,12.586
I949,=C949*(C920+C921),241.97600000000003
J949,=C922,0.1
K949,=I949-(I949*J949),217.77840000000003
L949,=K949*E949,13502.260800000002
M949,=(L949*M947)-L949,675.1130400000002
N949,=L949*M947,14177.373840000002
O949,=N949*E923,0
B950,,5-7mm Stone
C950,,0.14
D950,,m3
E950,=E961,62
F950,=(E950*C950)*1.95,16.926000000000002
B951,,10-12mm Stone
C951,,0.45
D951,,Ton
E951,=E962,62
F951,=E951*C951,27.900000000000002
I951,,0
L951,=I951*E951,0
N951,=L951*$L$297,0
B952,,80-110mm Stone
C952,,0
D952,,Ton
E952,=E963,25
F952,=E952*C952,0
I952,,0
L952,=I952*E952,0
N952,=L952*$L$297,0
B953,,Medium River / Bed Sand
C953,,0.225
D953,,Ton
E953,=E964,62
F953,=E953*C953,13.950000000000001
I953,=C953*(C920+C921),268.2
J953,=C922,0.1
K953,=I953-(I953*J953),241.38
L953,=K953*E953,14965.56
M953,=(L953*M947)-L953,748.2780000000002
N953,=L953*M947,15713.838
P953,=N953*E924,0
Q953,=N953*E925,0
B954,,Medium River / Bed Sand
C954,,0.14
D954,,m3
E954,=E964,62
F954,=(E954*C954)*1.5,13.020000000000003
B955,,CBR15 Road Base
C955,,0.36
D955,,Ton
E955,=F965,27
F955,=E955*C955,9.719999999999999
I955,=C919*C955,0
L955,=I955*E955,0
N955,=L955*$L$297,0
B956,,CBR45
C956,,0.36
D956,,Ton
E956,=F966,30
F956,=E956*C956,10.799999999999999
I956,=C956*C919,0
L956,=I956*E956,0
N956,=L956*$L$297,0
B957,,LEANMIX
C957,,0.3
D957,,m3
E957,=N967,0
F957,=E957*C957,0
I957,=C957*C917,0
L957,=E957*I957,0
N957,=L957*$L$297,0
E959,,TCS
F959,,Q2
B960,,Description
D960,,Unit
E960,,Rate
F960,,Rate
B961,,5-7mm Stone
D961,,T
E961,,62
F961,,31
B962,,10-12mm Stone
D962,,T
E962,,62
F962,,39
B963,,80-110mm Stone
D963,,T
E963,,25
F963,,29
B964,,Medium River / Bed Sand
D964,,T
E964,,62
F964,,26
B965,,CBR15 Road Base
D965,,T
E965,,48
F965,,27
B966,,CBR45
D966,,T
E966,,50
F966,,30
B967,,LEANMIX_20mm-12:1
D967,,M3
E967,,168
F967,,0
B968,,Concrete_25/20/80
D968,,M3
E968,,153
F968,,0
