cell,formula,cached_value
B489,,50mm CU Crimp 45 DEG FxF Elbow
C489,,ea
E489,,33.5
F489,=E489*D489,0
B490,,50mm CU Crimp Tee
C490,,ea
E490,,33
F490,=E490*D490,0
B491,,50x40x50 CU Crimp Tee
C491,,ea
E491,,60.5
F491,=E491*D491,0
B492,,50x40x40 CU Crimp Tee
C492,,ea
E492,,61
F492,=E492*D492,0
B493,,50x32x50 CU Crimp Tee
C493,,ea
E493,,65
F493,=E493*D493,0
B494,,50x32x32 CU Crimp Tee
C494,,ea
E494,,65
F494,=E494*D494,0
B495,,50x32x40 CU Crimp Tee
C495,,ea
E495,,65
F495,=E495*D495,0
B496,,50x25x50 CU Crimp Tee
C496,,ea
E496,,65
F496,=E496*D496,0
B497,,50x20x50 CU Crimp Tee
C497,,ea
E497,,45
F497,=E497*D497,0
B498,,50x15x50 CU Crimp Tee
C498,,ea
E498,,55
F498,=E498*D498,0
B499,,50x40 CU Crimp Reducer
C499,,ea
E499,,55
F499,=E499*D499,0
B500,,50x32 CU Crimp Reducer
C500,,ea
E500,,21.5
F500,=E500*D500,0
B501,,50x25 CU Crimp Reducer
C501,,ea
E501,,25
F501,=E501*D501,0
B502,,50x20 CU Crimp Reducer
C502,,ea
E502,,22
F502,=E502*D502,0
B503,,50x15 CU Crimp Reducer
C503,,ea
E503,,22
F503,=E503*D503,0
B504,,50Cu x 50Mi CU Crimp Adapter
C504,,ea
E504,,22
F504,=E504*D504,0
B505,,50Cu x 50Fi CU Crimp Adapter
C505,,ea
E505,,78
F505,=E505*D505,0
B506,,50mm CU Crimp Repair Coupling
C506,,ea
E506,,89
F506,=E506*D506,0
B507,,50mm CU Crimp Coupling
C507,,ea
E507,,21
F507,=E507*D507,0
B508,,50Cu x 50Flange CU Crimp Coupling
C508,,ea
E508,,21
F508,=E508*D508,0
B509,,50mm CU Crimp Cap
C509,,ea
E509,,0
F509,=E509*D509,0
B510,,50Cu x W69/Barrell Barrell Union CU Crimp
C510,,ea
E510,,0
F510,=E510*D510,0
B511,,40mm CU Crimp 90 DEG FxF Elbow
C511,,ea
E511,,0
F511,=E511*D511,0
B512,,40mm CU Crimp 45 DEG FxF Elbow
C512,,ea
E512,,0
F512,=E512*D512,0
B513,,40mm CU Crimp 90 DEG MxF Elbow
C513,,ea
E513,,0
F513,=E513*D513,0
B514,,40mm CU Crimp 45 DEG MxF Elbow
C514,,ea
E514,,0
F514,=E514*D514,0
B515,,40mm CU Crimp Tee
C515,,ea
E515,,0
F515,=E515*D515,0
B516,,40x32x40 CU Crimp Tee
C516,,ea
E516,,0
F516,=E516*D516,0
B517,,40x32x32 CU Crimp Tee
C517,,ea
E517,,0
F517,=E517*D517,0
B518,,40x32x25 CU Crimp Tee
C518,,ea
E518,,0
F518,=E518*D518,0
B519,,40x25x40 CU Crimp Tee
C519,,ea
E519,,0
F519,=E519*D519,0
B520,,40x25x20 CU Crimp Tee
C520,,ea
E520,,0
F520,=E520*D520,0
B521,,40x20x40 CU Crimp Tee
C521,,ea
E521,,0
F521,=E521*D521,0
B522,,40x15x40 CU Crimp Tee
C522,,ea
E522,,0
F522,=E522*D522,0
B523,,40x32 CU Crimp Reducer
C523,,ea
E523,,0
F523,=E523*D523,0
B524,,40x25 CU Crimp Reducer
C524,,ea
E524,,0
F524,=E524*D524,0
B525,,40x20 CU Crimp Reducer
C525,,ea
E525,,0
F525,=E525*D525,0
B526,,40x15 CU Crimp Reducer
C526,,ea
E526,,0
F526,=E526*D526,0
B527,,40Cu x 40Mi CU Crimp Adapter
C527,,ea
E527,,0
F527,=E527*D527,0
B528,,40Cu x 40Fi CU Crimp Adapter
C528,,ea
E528,,0
F528,=E528*D528,0
B529,,40mm CU Crimp Repair Coupling
C529,,ea
E529,,0
F529,=E529*D529,0
B530,,40mm CU Crimp Coupling
C530,,ea
E530,,0
F530,=E530*D530,0
B531,,40Cu x 40Flange CU Crimp Coupling
C531,,ea
E531,,0
F531,=E531*D531,0
B532,,40mm CU Crimp Cap
C532,,ea
E532,,0
F532,=E532*D532,0
B533,,40Cu x W69/Barrell Barrell Union CU Crimp
C533,,ea
E533,,0
F533,=E533*D533,0
B534,,32mm CU Crimp 90 DEG FxF Elbow
C534,,ea
E534,,0
F534,=E534*D534,0
B535,,32mm CU Crimp 45 DEG FxF Elbow
C535,,ea
E535,,0
F535,=E535*D535,0
B536,,32mm CU Crimp 90 DEG MxF Elbow
C536,,ea
E536,,0
F536,=E536*D536,0
B537,,32mm CU Crimp 45 DEG MxF Elbow
C537,,ea
E537,,0
F537,=E537*D537,0
B538,,32mm CU Crimp Tee
C538,,ea
E538,,0
F538,=E538*D538,0
B539,,32x25x32 CU Crimp Tee
C539,,ea
E539,,18.54
F539,=E539*D539,0
B540,,32x25x20 CU Crimp Tee
C540,,ea
E540,,0
F540,=E540*D540,0
B541,,32x20x32 CU Crimp Tee
C541,,ea
E541,,0
F541,=E541*D541,0
B542,,32x20x20 CU Crimp Tee
C542,,ea
E542,,18.35
F542,=E542*D542,0
B543,,32x20x15 CU Crimp Tee
C543,,ea
E543,,0
F543,=E543*D543,0
B544,,32x15x32 CU Crimp Tee
C544,,ea
E544,,0
F544,=E544*D544,0
B545,,32x15x25 CU Crimp Tee
C545,,ea
E545,,0
F545,=E545*D545,0
B546,,32x15x20 CU Crimp Tee
C546,,ea
E546,,0
F546,=E546*D546,0
B547,,32x15x15 CU Crimp Tee
C547,,ea
E547,,0
F547,=E547*D547,0
B548,,COUPLING RED CU KEMPRESS WATER 32MM X 25MM
C548,,ea
E548,,0
F548,=E548*D548,0
B549,,32x20 CU Crimp Reducer
C549,,ea
E549,,16.33
F549,=E549*D549,0
B550,,32x15 CU Crimp Reducer
C550,,ea
E550,,0
F550,=E550*D550,0
B551,,32Cu x 32Mi CU Crimp Adapter
C551,,ea
E551,,0
F551,=E551*D551,0
B552,,32Cu x 32Fi CU Crimp Adapter
C552,,ea
E552,,0
F552,=E552*D552,0
B553,,32mm CU Crimp Repair Coupling
C553,,ea
E553,,0
F553,=E553*D553,0
B554,,32mm CU Crimp Coupling
C554,,ea
E554,,0
F554,=E554*D554,0
B555,,32mm CU Crimp Cap
C555,,ea
E555,,0
F555,=E555*D555,0
B556,,32Cu x W69/Barrell Barrell Union CU Crimp
C556,,ea
E556,,0
F556,=E556*D556,0
B557,,25mm CU Crimp 90 DEG FxF Elbow
C557,,ea
E557,,0
F557,=E557*D557,0
B558,,25mm CU Crimp 45 DEG FxF Elbow
C558,,ea
E558,,0
F558,=E558*D558,0
B559,,25mm CU Crimp 90 DEG MxF Elbow
C559,,ea
E559,,0
F559,=E559*D559,0
B560,,25mm CU Crimp 45 DEG MxF Elbow
C560,,ea
E560,,0
F560,=E560*D560,0
B561,,25mm CU Crimp Tee
C561,,ea
E561,,0
F561,=E561*D561,0
B562,,25x20x25 CU Crimp Tee
C562,,ea
E562,,0
F562,=E562*D562,0
B563,,25x20x20 CU Crimp Tee
C563,,ea
E563,,0
F563,=E563*D563,0
B564,,25x20x15 CU Crimp Tee
C564,,ea
E564,,0
F564,=E564*D564,0
B565,,25x15x25 CU Crimp Tee
C565,,ea
E565,,0
F565,=E565*D565,0
B566,,25x15x20 CU Crimp Tee
C566,,ea
E566,,0
F566,=E566*D566,0
B567,,25x15x15 CU Crimp Tee
C567,,ea
E567,,0
F567,=E567*D567,0
B568,,25x20 CU Crimp Reducer
C568,,ea
E568,,0
F568,=E568*D568,0
B569,,25x15 CU Crimp Reducer
C569,,ea
E569,,0
F569,=E569*D569,0
B570,,25Cu x 25Mi CU Crimp Adapter
C570,,ea
E570,,0
F570,=E570*D570,0
B571,,25Cu x 25Fi CU Crimp Adapter
C571,,ea
E571,,0
F571,=E571*D571,0
B572,,25mm CU Crimp Repair Coupling
C572,,ea
E572,,0
F572,=E572*D572,0
B573,,25mm CU Crimp Coupling
C573,,ea
E573,,0
F573,=E573*D573,0
B574,,25mm CU Crimp Cap
C574,,ea
E574,,0
F574,=E574*D574,0
B575,,25Cu x W69/Barrell Barrell Union CU Crimp
C575,,ea
E575,,0
F575,=E575*D575,0
B576,,20mm CU Crimp 90 DEG FxF Elbow
C576,,ea
E576,,0
F576,=E576*D576,0
B577,,20mm CU Crimp 45 DEG FxF Elbow
C577,,ea
E577,,0
F577,=E577*D577,0
B578,,20mm CU Crimp 90 DEG MxF Elbow
C578,,ea
E578,,0
F578,=E578*D578,0
B579,,20mm CU Crimp 45 DEG MxF Elbow
C579,,ea
E579,,0
F579,=E579*D579,0
B580,,20mm CU Crimp Tee
C580,,ea
E580,,0
F580,=E580*D580,0
B581,,20x15x20 CU Crimp Tee
C581,,ea
E581,,5.61
F581,=E581*D581,0
B582,,20x15x15 CU Crimp Tee
C582,,ea
E582,,0
F582,=E582*D582,0
B583,,20x15 CU Crimp Reducer
C583,,ea
E583,,0
F583,=E583*D583,0
B584,,20Cu x 20Mi CU Crimp Adapter
C584,,ea
E584,,0
F584,=E584*D584,0
B585,,20Cu x 20Fi CU Crimp Adapter
C585,,ea
E585,,0
F585,=E585*D585,0
B586,,20mm CU Crimp Repair Coupling
C586,,ea
E586,,0
F586,=E586*D586,0
B587,,20mm CU Crimp Coupling
C587,,ea
E587,,0
F587,=E587*D587,0
B588,,20mm CU Crimp Cap
C588,,ea
E588,,0
F588,=E588*D588,0
B589,,20Cu x W69/Barrell Barrell Union CU Crimp
C589,,ea
E589,,0
F589,=E589*D589,0
B590,,15mm CU Crimp 90 DEG FxF Elbow
C590,,ea
E590,,0
F590,=E590*D590,0
B591,,15mm CU Crimp 45 DEG FxF Elbow
C591,,ea
E591,,0
F591,=E591*D591,0
B592,,15mm CU Crimp 90 DEG MxF Elbow
C592,,ea
E592,,0
F592,=E592*D592,0
B593,,15mm CU Crimp 45 DEG MxF Elbow
C593,,ea
E593,,0
F593,=E593*D593,0
B594,,15mm CU Crimp Tee
C594,,ea
E594,,0
F594,=E594*D594,0
B595,,15Cu x 15Mi CU Crimp Adapter
C595,,ea
E595,,0
F595,=E595*D595,0
B596,,15Cu x 15Fi CU Crimp Adapter
C596,,ea
E596,,0
F596,=E596*D596,0
B597,,"15Cu Fi BP, wall elbow"
C597,,ea
E597,,0
F597,=E597*D597,0
B598,,"15Cu Mi BP, Wall elbow  - 90 Long"
C598,,ea
E598,,0
F598,=E598*D598,0
B599,,"15Cu Mi BP, Wall elbow  - 120+ Long"
C599,,ea
E599,,0
F599,=E599*D599,0
B600,,15mm CU Crimp Repair Coupling
C600,,ea
E600,,0
F600,=E600*D600,0
B601,,15mm CU Crimp Coupling
C601,,ea
E601,,0
F601,=E601*D601,0
B602,,15mm CU Crimp Cap
C602,,ea
E602,,0
F602,=E602*D602,0
B603,,15Cu x W69/Barrell Barrell Union CU Crimp
C603,,ea
E603,,0
F603,=E603*D603,0
B604,,50mm Ball Valve Fi
C604,,ea
E604,,0
F604,=E604*D604,0
B605,,40mm Ball Valve Fi
C605,,ea
E605,,0
F605,=E605*D605,0
B606,,32mm Ball Valve Fi
C606,,ea
E606,,0
F606,=E606*D606,0
B607,,25mm Ball Valve Fi
C607,,ea
E607,,26.25
F607,=E607*D607,0
B608,,20mm Ball Valve Fi
C608,,ea
E608,,0
F608,=E608*D608,0
B609,,15mm Ball Valve Fi
C609,,ea
E609,,0
F609,=E609*D609,0
B610,,50mm Mi BRS Nipple
C610,,ea
E610,,0
F610,=E610*D610,0
B611,,50mm Fi BRS Socket
C611,,ea
E611,,0
F611,=E611*D611,0
B612,,50mm Mi BRS Union
C612,,ea
E612,,0
F612,=E612*D612,0
B613,,50mm Fi BRS Union
C613,,ea
E613,,0
F613,=E613*D613,0
B614,,50mm BRS Plug
C614,,ea
E614,,0
F614,=E614*D614,0
B615,,50mm BRS Cap
C615,,ea
E615,,0
F615,=E615*D615,0
B616,,40mm Mi BRS Nipple
C616,,ea
E616,,0
F616,=E616*D616,0
B617,,40mm Fi BRS Socket
C617,,ea
E617,,0
F617,=E617*D617,0
B618,,40mm Mi BRS Union
C618,,ea
E618,,0
F618,=E618*D618,0
B619,,40mm Fi BRS Union
C619,,ea
E619,,0
F619,=E619*D619,0
B620,,40mm BRS Plug
C620,,ea
E620,,0
F620,=E620*D620,0
B621,,40mm BRS Cap
C621,,ea
E621,,0
F621,=E621*D621,0
B622,,32mm Mi BRS Nipple
C622,,ea
E622,,0
F622,=E622*D622,0
B623,,32mm Fi BRS Socket
C623,,ea
E623,,0
F623,=E623*D623,0
B624,,32mm Mi BRS Union
C624,,ea
E624,,0
F624,=E624*D624,0
B625,,32mm Fi BRS Union
C625,,ea
E625,,0
F625,=E625*D625,0
B626,,32mm BRS Plug
C626,,ea
E626,,0
F626,=E626*D626,0
B627,,32mm BRS Cap
C627,,ea
E627,,0
F627,=E627*D627,0
B628,,25mm Mi BRS Nipple
C628,,ea
E628,,0
F628,=E628*D628,0
B629,,25mm Fi BRS Socket
C629,,ea
E629,,0
F629,=E629*D629,0
B630,,25mm Mi BRS Union
C630,,ea
E630,,0
F630,=E630*D630,0
B631,,25mm Fi BRS Union
C631,,ea
E631,,0
F631,=E631*D631,0
B632,,25mm BRS Plug
C632,,ea
E632,,0
F632,=E632*D632,0
B633,,25mm BRS Cap
C633,,ea
E633,,0
F633,=E633*D633,0
C634,,ea
E634,,0
F634,=E634*D634,0
B635,,20mm pex Pipe - Black
E635,,0
F635,=E635*D635,0
B636,,15mm Pex pipe - Black
C636,,m
E636,,0
F636,=E636*D636,0
B637,,15mm Pex pipe - Red
C637,,m
E637,,0
F637,=E637*D637,0
B638,,20 pex Elbow
C638,,m
E638,,0
F638,=E638*D638,0
B639,,20 Pex TEE
C639,,ea
E639,,0
F639,=E639*D639,0
B640,,20x15 Pex TEE
C640,,ea
E640,,0
F640,=E640*D640,0
B641,,20 PEX Mi Adapter
C641,,ea
E641,,0
F641,=E641*D641,0
B642,,20 PEX Fi Adapter
C642,,ea
E642,,0
F642,=E642*D642,0
B643,,20x15 Pex Reducer
C643,,ea
E643,,0
F643,=E643*D643,0
B644,,20 PEXxCU Crimp conversion coupling
C644,,ea
E644,,0
F644,=E644*D644,0
B645,,20 PEX Straight coupling
C645,,ea
E645,,0
F645,=E645*D645,0
B646,,15 Pex Elbow
C646,,ea
E646,,0
F646,=E646*D646,0
B647,,15 Pex TEE
C647,,ea
E647,,0
F647,=E647*D647,0
B648,,15 PEXMi Adapter
C648,,ea
E648,,0
F648,=E648*D648,0
B649,,15 PEX Fi Adapter
C649,,ea
E649,,0
F649,=E649*D649,0
B650,,"15 PEX Fi BP, wall elbow"
C650,,ea
E650,,0
F650,=E650*D650,0
B651,,"15 PEX Mi BP, Wall elbow  - 90 Long"
C651,,ea
E651,,0
F651,=E651*D651,0
B652,,"15 PEX Mi BP, Wall elbow  - 120+ Long"
C652,,ea
E652,,0
F652,=E652*D652,0
B653,,15 PEXxCU Crimp conversion coupling
C653,,ea
E653,,0
F653,=E653*D653,0
B654,,15 PEX Straight coupling
C654,,ea
E654,,0
F654,=E654*D654,0
C655,,ea
E655,,0
F655,=E655*D655,0
B656,,Hose Taps Complete
C656,,ea
D656,,1
E656,,56
F656,=E656*D656,56
B657,,200mm x 8 Inch Full Faced Stub & Stainless Backing Ring AS4087
C657,,ea
D657,,6
E657,,472.44
F657,=E657*D657,2834.64
B658,,200 FL DICL Sluice Valve
C658,,ea
D658,,3
E658,,679
F658,=E658*D658,2037
B659,,200 SS Gasket Kit EPDM DI-DI
C659,,ea
D659,,6
E659,,47
F659,=E659*D659,282
B660,,100 FL DICL SLUICE VALVE 
C660,,ea
D660,,6
E660,,202.94
F660,=E660*D660,1217.6399999999999
B661,,100mm check valve 
C661,,ea
D661,,6
E661,,880
F661,=E661*D661,5280
B662,," 125PE*4"" (100mm) - MaxiStub W/Stainless Steel Backing Ring"
C662,,ea
D662,,12
E662,,92.67
F662,=E662*D662,1112.04
B663,,100mm PE*DI Gasket Kit Complete  Parts & Labour
C663,,ea
D663,,6
E663,,24.71
F663,=E663*D663,148.26
B664,,100mm DI*DI Gasket Kit Complete
C664,,ea
D664,,6
E664,,20
F664,=E664*D664,120
B665,,Valve Spindle Riser - 600Long
C665,,ea
E665,,136.94
F665,=E665*D665,0
B666,,100mm Dual Pillar Hydrant Complete_ RG Base 1500 High w/landing Valves_OPTION
C666,,ea
E666,,365
F666,=E666*D666,0
B667,,125mm PE x 100mm GALV ADAPTER - Acutech Brand
C667,,ea
E667,,201.43
F667,=E667*D667,0
B668,,Red caps and chain - suit 65mm QLD Landing valve
C668,,ea
E668,,5
F668,=E668*D668,0
B669,,RPZD  32mm
C669,,ea
E669,,853
F669,=E669*D669,0
B670,,RPZD  20mm
C670,,ea
E670,,503
F670,=E670*D670,0
B671,,RPZD 100mm
C671,,ea
E671,,1809.63
F671,=E671*D671,0
B672,,Office - Water & Rough IN
C672,,ea
E672,,1650
F672,=E672*D672,0
B673,,Ofice - NOGINS & Fixings
C673,,ea
E673,,160
F673,=E673*D673,0
B674,,Safety shr fittings
C674,,ea
E674,,750
F674,=E674*D674,0
B675,,In Grnd Fittings misc
C675,,ea
E675,,450
F675,=E675*D675,0
B676,,Abv Grnd Fittings misc
C676,,ea
E676,,1250
F676,=E676*D676,0
B677,,HWU quickie kit
C677,,ea
E677,,190
F677,=E677*D677,0
B678,,TMV
C678,,ea
E678,,412.59
F678,=E678*D678,0
B679,,"TMV1  AQUABLEND 1000
(ATM710"
C679,,ea
E679,,284.07
F679,=E679*D679,0
B680,,"TMV 2   AQUABLEND 1000
(ATMS710H-350)"
C680,,ea
E680,,502.1
F680,=E680*D680,0
B681,,25mm Isolavtive valve 
C681,,ea
D681,,1
E681,,70
F681,=E681*D681,70
B682,,20mm Isolavtive valve 
C682,,ea
E682,,50
F682,=E682*D682,0
B683,,450 SQ PIT
C683,,ea
E683,,30
F683,=E683*D683,0
B684,,Dock Office Water Mat
C684,,ea
E684,,1850
F684,=E684*D684,0
B685,,25mm RPZD 
C685,,ea
E685,,1800
F685,=E685*D685,0
B687,,misc. 
C687,,ea
E687,,3800
F687,=E687*D687,0
B688,,150mm isolation valve in valve pit (connect to authority watermain )
C688,,ea
E688,,371.37
F688,=E688*D688,0
B689,,100mm fire water meter assembly and 100mm cold water water assembly
C689,,ea
D689,,0.5
E689,,5500
F689,=E689*D689,2750
B690,,25mm DCW Isolation vlave in valve pit with path box cover 
C690,,ea
E690,=430.67+38.37,469.04
F690,=E690*D690,0
B691,,	25mm water meter in tamper steel cage with isolative valves in both side 
C691,,ea
E691,=141.13+18.87+18.87+480.93,659.8
F691,=E691*D691,0
B692,,TMV in Box
C692,,ea
E692,,587.96
F692,=E692*D692,0
B693,,100 mm Water meter 
C693,,ea
E693,,641.58
F693,=E693*D693,0
B694,,32 valve in pit 
C694,,ea
E694,,50
F694,=E694*D694,0
B695,,32 mm water cap
C695,,ea
D695,,2
E695,,15
F695,=E695*D695,30
B696,,25mm water cap
C696,,ea
D696,,1
E696,,12
F696,=E696*D696,12
B697,,50mm control valve 
C697,,ea
E697,,31.71
F697,=E697*D697,0
B698,,TLV under basin 
C698,,ea
E698,,146.09
F698,=E698*D698,0
B699,,AUTOMATIC TRAP PRIMER 
C699,,ea
E699,,99.49
F699,=E699*D699,0
B702,,SEWER DRAINAGE - 
B703,,Description
B705,,PIPE DWV PVC S/WELD  150MM - In Grnd 
C705,,m
D705,,30
E705,,14.489999999999998
F705,=E705*D705,434.69999999999993
B706,,PIPE DWV SN8 PVC S/WELD  100MM
C706,,m
D706,,179
E706,,9.5496
F706,=E706*D706,1709.3784
B707,,150MM * 45D PVC JUNCTION 
C707,,ea
E707,,9.66
F707,=E707*D707,0
B708,,100MM * 45D PVC JUNCTION 
C708,,ea
E708,,4.7886
F708,=E708*D708,0
B709,,150MM X 100MM 45D PVC JUNCTION 
C709,,ea
E709,,13.799999999999999
F709,=E709*D709,0
B710,,100*50 PVC DWV JUNCTION 
C710,,ea
E710,,6.5274
F710,=E710*D710,0
B711,,100MM * 65 PVC PVC JUNCTION 
C711,,ea
E711,,8.5974
F711,=E711*D711,0
B712,,150MM X 45 Deg Bend 
C712,,ea
E712,,6.8999999999999995
F712,=E712*D712,0
B713,,150MM X 90 Deg Bend 
C713,,ea
E713,,6.8999999999999995
F713,=E713*D713,0
B714,,100MM X 90Deg Bend
C714,,ea
D714,,3
E714,,2.5667999999999997
F714,=E714*D714,7.700399999999999
B715,,100MM X 45Deg Bend
C715,,ea
D715,,6
E715,,2.33082
F715,=E715*D715,13.98492
B716,,DWV PIPE REDUCER 150X100mm
C716,,ea
E716,,5.52
F716,=E716*D716,0
B717,,DWV PIPE REDUCER 100 X 50mm
C717,,ea
E717,,2.6771999999999996
F717,=E717*D717,0
B718,,PIPE DWV PVC S/WELD  100MM - In Grnd 
C718,,m
E718,,6.8999999999999995
F718,=E718*D718,0
B719,,PIPE DWV PVC S/WELD  65MM - In Grnd 
C719,,m
E719,,5.52
F719,=E719*D719,0
B720,,63 HDPE PN12.5 SDR11 - BLACK or CREAM - In Grnd 
C720,,m
E720,,8.7354
F720,=E720*D720,0
B721,,PIPE DWV PVC S/WELD  50mm
C721,,m
E721,,3.726
F721,=E721*D721,0
B722,,PIPE DWV PVC S/WELD  40mm
C722,,m
E722,,2.8979999999999997
F722,=E722*D722,0
B723,,DWV BEND 65X 90 DEG
C723,,ea
E723,,2.3322
F723,=E723*D723,0
B724,,DWV BEND 40 X 85 DEG
C724,,ea
E724,,4.14
F724,=E724*D724,0
B725,,DWV BEND 50 X 45 DEG
C725,,ea
E725,,0.9384
F725,=E725*D725,0
B726,,DWV BEND 50 X85 DEG 
C726,,ea
E726,,11.716199999999999
F726,=E726*D726,0
B727,,50mm Condensate INSULATION
C727,,m
E727,,14
F727,=E727*D727,0
B728,,100mm Condensate INSULATION
C728,,m
E728,,6
F728,=E728*D728,0
F729,=E729*D729,0
B730,,150mm - Gas Tight H/D Cast Iron Clearout (Peepeye)
C730,,ea
E730,,40
F730,=E730*D730,0
B731,,150mm Clear Out Cover - L/D - Brass
C731,,ea
E731,,30
F731,=E731*D731,0
B732,,100mm - Gas Tight H/D Cast Iron Clearout (Peepeye)
C732,,ea
E732,,33
F732,=E732*D732,0
B733,,100mm Clear Out Cover - L/D - Brass
C733,,ea
E733,,23.26
F733,=E733*D733,0
B734,,100 mm Inspection Opening 
C734,,ea
E734,,50
F734,=E734*D734,0
B735,,100mm Trapped point - 100mm Gully Trap
C735,,ea
E735,,7.65
F735,=E735*D735,0
B736,,FWG - 100mm Gully Trap
C736,,ea
E736,,7.65
F736,=E736*D736,0
B737,,FWG - 100mm 4-way Riser
C737,,ea
E737,,13.59
F737,=E737*D737,0
B738,,FWG - Grate - Tile Insert 100*100 Chrome Plated
C738,,ea
E738,,0
F738,=E738*D738,0
B739,,In-Wall TD & View Panel - SS
C739,,ea
E739,,75
F739,=E739*D739,0
F740,=E740*D740,0
B741,,100mm PVC 10mm nut hanging clip
C741,,ea
E741,,2
F741,=E741*D741,0
B742,,50mm PVC 10mm nut hanging clip
C742,,ea
E742,,1.5
F742,=E742*D742,0
B743,,10mm Zinc Threaded Rod
C743,,m
E743,=E628,0
F743,=E743*D743,0
F744,=E744*D744,0
B745,,Glue - Blue - 4Ltr
C745,,ea
E745,,26.4
F745,=E745*D745,0
B746,,Primer - Red - 4Ltr
C746,,ea
E746,,23
F746,=E746*D746,0
B747,,Detectable SEWER Marker Tape - 250m
C747,,ea
E747,,75
F747,=E747*D747,0
B748,,100mm AbleFlex Roll 
C748,,ea
E748,,22
F748,=E748*D748,0
B749,,Concrete Mix bag
C749,,ea
E749,,10
F749,=E749*D749,0
F750,=E750*D750,0
B751,,External Sewer Mains fitting
C751,,ea
E751,,520
F751,=E751*D751,0
B752,,Vents Complete
C752,,ea
E752,,230
F752,=E752*D752,0
B753,,Office Drainage mat
C753,,ea
E753,,2800
F753,=E753*D753,0
B754,,Dock Office Drainage Mat
C754,,ea
E754,,950
F754,=E754*D754,0
B755,,misc. 
C755,,ea
E755,,1250
F755,=E755*D755,0
B756,,Overflow Gully 
C756,,ea
E756,,200
F756,=E756*D756,0
B757,,Tundish with HT
C757,,ea
E757,,60
F757,=E757*D757,0
B758,,COS
C758,,ea
E758,,120
F758,=E758*D758,0
B759,,Tundish 
C759,,ea
E759,,61.33
F759,=E759*D759,0
B760,,SIVEL EXPANSION JOINT
C760,,ea
E760,,100
F760,=E760*D760,0
B761,,FWG-130x130 STAINLESS STEEL GRATE WITH 80Ø VERTICAL OUTLET. SPS MODEL Q130/80SR
C761,,ea
E761,,250
F761,=E761*D761,0
B762,,"FWG/BT - 200x200 PUSH IN BASKET TRAP WITH 316 STAINLESS STEEL GRATE CLASS 'C' SPS MODEL
Q200 SR6-BT WITH FIXED SECONDARY STRAINER"
C762,,ea
E762,,250
F762,=E762*D762,0
B763,,Fire Collars & Misc
C763,,ea
E763,,300
F763,=E763*D763,0
B764,,plaster /slip trap 
C764,,ea
E764,,1200
F764,=E764*D764,0
B765,,Material for 150mm sewer property connection 
C765,,ea
D765,,1
E765,,900
F765,=E765*D765,900
B766,,sewer maintenance shaft 
C766,,ea
D766,,2
E766,,5250
F766,=E766*D766,10500
B768,,Trade Waste 
B769,,Description
B771,,Geberit Hdpe Pipe 110mm
C771,,m
D771,,17
E771,,17
F771,=E771*D771,289
B774,,STORMWATER DRAINAGE
B775,,Description
B778,,PIPE 600MM - RIBBED
C778,,m
E778,,165.6
F778,=E778*D778,0
B779,,PIPE 450MM - RIBBED
C779,,m
E779,,89.69999999999999
F779,=E779*D779,0
B780,,PIPE 375MM - RIBBED BLACK MAX 
C780,,m
E780,,66.24
F780,=E780*D780,0
B781,,PIPE 300MM - RIBBED BLACK MAX 
C781,,m
E781,,0
F781,=E781*D781,0
B782,,PIPE DWV SN8 PVC S/WELD  375MM
C782,,m
E782,,85.10459999999999
F782,=E782*D782,0
B783,,PIPE DWV SN8 PVC S/WELD  300MM
C783,,m
E783,,84.17999999999999
F783,=E783*D783,0
B784,,PIPE DWV SN4 PVC S/WELD  300MM
C784,,m
E784,,68.77
F784,=E784*D784,0
B785,,PIPE SW H/D PVC S/WELD  300MM
C785,,m
E785,,55.199999999999996
F785,=E785*D785,0
B786,,PIPE DWV SN8 PVC S/WELD  225MM
C786,,m
D786,,7
E786,,55.199999999999996
F786,=E786*D786,386.4
B787,,PIPE DWV SN4 PVC S/WELD  225MM
C787,,m
E787,,42.779999999999994
F787,=E787*D787,0
B788,,PIPE SW H/D PVC S/WELD  225MM
C788,,m
E788,,32.66
F788,=E788*D788,0
B789,,PIPE DWV SN8 PVC S/WELD  150MM
C789,,m
E789,,19.549999999999997
F789,=E789*D789,0
B790,,PIPE DWV SN4 PVC S/WELD  150MM
C790,,m
E790,,16.099999999999998
F790,=E790*D790,0
B791,,PIPE DWV SN8 PVC S/WELD  150MM - Suspended
C791,,m
E791,,19.549999999999997
F791,=E791*D791,0
B792,,PIPE DWV SN4 PVC S/WELD  150MM
C792,,m
E792,,16.56
F792,=E792*D792,0
B793,,PIPE DWV SN8 PVC S/WELD  100MM
C793,,m
E793,=(2415.3/(83*6))*1.38,6.6930000000000005
F793,=E793*D793,0
B794,,PIPE DWV SN4 PVC S/WELD  100MM
C794,,m
E794,,6.8999999999999995
F794,=E794*D794,0
B795,,PIPE DWV SN8 PVC S/WELD  50MM
C795,,m
E795,=(2415.3/(83*6))*1.38,6.6930000000000005
F795,=E795*D795,0
E796,,0
F796,=E796*D796,0
B797,,DWV Grade Option
E797,,0
F797,=E797*D797,0
C798,,ea
E798,,0
F798,=E798*D798,0
B799,,600*225 Ribbed Saddle
C799,,ea
E799,,676.1999999999999
F799,=E799*D799,0
B800,,600*45Deg RIBBED Bend
C800,,ea
E800,,896.9999999999999
